0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,


Logging started at 15.43.51
1,15.43.51,0.004,3,
1,15.43.51,0.614,3,
1,15.43.52,1.228,3,
1,15.43.53,1.839,3,
1,15.43.53,2.449,3,
1,15.43.53,2.455,2,sendHello,1,,0
1,15.43.53,2.57,3,
1,15.43.54,3.181,3,1385
1,15.43.55,3.792,3,1385
1,15.43.55,4.403,3,1385
1,15.43.56,5.015,3,1385
1,15.43.56,5.627,3,1385
1,15.43.57,5.902,3,1385
1,15.43.57,5.909,2,sendRTS,1,2,1
1,15.44.2,10.695,3,1385
1,15.44.2,10.703,3,1385
1,15.44.2,11.315,3,1385
1,15.44.3,11.926,3,1385
1,15.44.3,12.538,3,1385
1,15.44.4,13.149,3,1385
1,15.44.5,13.856,3,1385
1,15.44.5,14.47,3,1385
1,15.44.6,15.081,3,1385
1,15.44.7,15.693,3,1385
1,15.44.7,16.305,3,1385
1,15.44.8,16.917,3,3273, 1385
1,15.44.8,17.529,3,3273, 1385
1,15.44.8,17.535,2,sendHello,1,,0
1,15.44.8,17.652,3,3273, 1385
1,15.44.9,18.264,3,3273, 1385
1,15.44.10,18.877,3,3273, 1385
1,15.44.10,19.488,3,3273, 1385
1,15.44.11,20.102,3,3273, 1385
1,15.44.11,20.108,2,sendHello,1,,0
1,15.44.11,20.225,3,3273, 1385
1,15.44.11,20.393,3,3273, 1385
1,15.44.11,20.399,2,sendRTS,1,2,1
1,15.44.16,25.289,3,3273, 1385
1,15.44.16,25.297,3,3273, 1385
1,15.44.17,25.91,3,3273, 1385
1,15.44.17,26.522,3,3273, 1385
1,15.44.18,26.755,3,3273, 1385
1,15.44.18,26.762,2,sendRTS,1,2,1
1,15.44.22,31.549,3,3273, 1385
1,15.44.22,31.558,3,3273, 1385
1,15.44.22,31.564,2,sendHello,1,,0
1,15.44.22,31.68,3,3273, 1385
1,15.44.23,32.292,3,3273, 1385
1,15.44.24,32.904,3,3273, 1385
1,15.44.24,33.516,3,3273, 1385
1,15.44.25,34.128,3,3273, 1385
1,15.45.41,109.979,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.41,110.602,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.42,111.217,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.43,111.832,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.43,112.447,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.44,113.063,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.45,113.77,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.45,114.387,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.45,114.396,2,sendHello,1,,0
1,15.45.45,114.513,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.46,115.129,3,3580, 3390, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.47,115.744,3,3580, 3390, 1576, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.47,116.36,3,3580, 3390, 1576, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.48,117.069,3,3580, 3390, 1576, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.48,117.688,3,3580, 3390, 1576, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.49,118.304,3,3580, 3390, 1576, 3273, 1394, 3275, 1385, 2966, 3448, 817
1,15.45.50,118.92,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.50,119.536,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.51,119.763,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.51,119.865,2,sendRTS,1,2,1
1,15.45.56,125.046,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.56,125.056,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.56,125.672,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.57,126.288,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.58,126.905,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.58,127.613,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.58,127.623,2,sendHello,1,,0
1,15.45.59,127.743,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.45.59,128.361,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.0,128.978,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.0,129.593,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.1,130.208,3,817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.2,130.916,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.2,131.534,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.3,132.151,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.4,132.768,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.4,133.384,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.4,133.527,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.4,133.625,2,sendRTS,1,2,1
1,15.46.10,138.812,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.10,138.822,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.10,139.439,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.11,139.754,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.11,139.852,2,sendRTS,1,2,1
1,15.46.16,145.034,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.16,145.045,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.16,145.054,2,sendHello,1,,0
1,15.46.16,145.172,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.17,145.788,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.17,146.492,3,1205, 817, 1394, 2966, 3580, 1576, 3390, 1385, 3448, 3273, 2576, 3275
1,15.46.18,146.752,3,1394, 817, 2549, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.18,146.764,2,sendRTS,1,2,1
1,15.46.18,147.235,2,sendRTS,1,2,1
1,15.46.19,147.756,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.762,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.767,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.859,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.865,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.871,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.877,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.883,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.889,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.981,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.987,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.993,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,147.999,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.005,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.011,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.105,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.11,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.116,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.122,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.128,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.134,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.227,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.233,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.238,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.244,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.25,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.256,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.348,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.355,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.19,148.36,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,15.46.50,178.964,4,RTSSendDataFrames,Data frame not received
1,15.46.50,178.969,3,1394, 817, 2549, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.50,178.98,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.50,179.082,2,sendHello,1,,0
1,15.46.50,179.203,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.51,179.823,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.51,180.442,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.52,181.06,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.53,181.762,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.53,182.381,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.54,182.998,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.54,183.008,2,sendHello,1,,0
1,15.46.54,183.126,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.55,183.744,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.55,184.449,3,1394, 817, 2549, 1425, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.56,185.068,3,1394, 817, 2549, 1425, 3169, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.56,185.687,3,1394, 817, 2549, 1425, 3169, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.57,186.306,3,1394, 817, 2549, 1425, 3169, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.58,186.923,3,1394, 817, 2549, 1425, 3169, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.58,187.626,3,1394, 817, 2549, 1425, 3169, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.46.59,188.246,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.0,188.864,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.0,189.483,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.1,190.189,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.2,190.809,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.2,191.427,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.3,192.045,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.3,192.663,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.4,193.366,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.5,193.987,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.5,194.607,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.6,195.225,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.7,195.93,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.7,196.551,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.7,196.562,2,sendHello,1,,0
1,15.47.7,196.681,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.8,197.299,3,1394, 817, 2549, 1425, 3169, 1381, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.9,198.004,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.9,198.625,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.10,199.244,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.11,199.863,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.11,200.482,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.12,201.187,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.13,201.808,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.13,202.426,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.14,203.044,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.15,203.749,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.15,204.37,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.16,204.988,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.16,205.607,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.17,206.312,3,1394, 817, 2549, 1425, 3169, 1381, 3804, 3390, 2966, 1385, 3580, 3273, 1576, 2576, 3448, 1205, 3275
1,15.47.18,206.934,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 3448, 1425
1,15.47.18,207.554,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 3448, 1425
1,15.47.18,207.565,2,sendHello,1,,0
1,15.47.18,207.685,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 3448, 1425
1,15.47.19,208.391,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 3448, 1425
1,15.47.20,209.012,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 3448, 1425
1,15.47.20,209.632,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 2248, 3448, 1425
1,15.47.21,210.25,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 2248, 3448, 1425
1,15.47.22,210.959,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 2248, 3448, 1425
1,15.47.22,211.581,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 2248, 3448, 1425
1,15.47.23,211.743,3,2966, 1381, 2576, 1385, 3273, 3804, 3390, 1205, 817, 1576, 1394, 3580, 3275, 2381, 3169, 2549, 2248, 3448, 1425
